in_0,in_1,in_2,in_3,in_4,out_0,out_1
-0.3941078053110996,0.2285040320470848,0.7225340739626126,0.048047104721911246,0.14637724128787513,-0.7616871155103172,0.6291142297832522
-0.4180599524218169,0.21918794266313038,0.6336936983333515,0.025011604110257657,0.1455981373764379,-0.6833755241034332,0.5126937101458728
-0.5015890716345404,0.14909804105173471,0.7293077715236513,0.038742708354579526,0.15120947184365668,-0.8138015166465402,0.4865011249168556
-0.3868627859172751,0.16660700995442515,0.5424999565240002,0.015759216437284035,0.17115352806064413,-0.5925113795927139,0.4062422854866911
-0.47755893413616507,0.18943291561286657,0.5266453145305541,0.01702088361967444,0.1640238625191281,-0.6106894953698683,0.3582831887229377
-0.46219171640312035,0.18059422768810332,0.6278378615574051,0.038090358432086864,0.18212216089328603,-0.7032300928241667,0.4643635475667932
-0.44987873278985746,0.21372413458639042,0.5821432329756534,0.021585951009879176,0.1641656166637647,-0.6478323144287861,0.4471391514002527
-0.4383565008075359,0.24111147371628847,0.603664317938972,0.020120536881974623,0.1683369912440061,-0.6577218255296844,0.49682572879804404
-0.3890792922455747,0.22770016683081695,0.568772337178554,0.03557424710411565,0.17155961677189563,-0.6174083305606701,0.5012938009588184
-0.4520770803539627,0.21504391717174265,0.6187791598685384,0.01663830129342282,0.14787306014684642,-0.6795331021040707,0.4686146832894941
-0.3750798062779518,0.18887405607784438,0.5969369737716296,0.03028570735294711,0.14601687523633752,-0.6415193406036922,0.4861108158031545
-0.39795297940485813,0.23299038208750777,0.6764466350997438,0.021301937013167,0.16370131196616072,-0.7083619522632726,0.5731221250420218
-0.4528166718743013,0.15286345543187058,0.5837872136009168,0.039355492665354104,0.1437608122009545,-0.668325886157501,0.4015063315811685
-0.395850817302523,0.23047022335189368,0.5414761268031073,0.030254686187100165,0.14802502874805873,-0.5949726885626131,0.4677201003481765
-0.436661977630389,0.21694251731885847,0.6298870122448197,0.03210870167254679,0.14561009099808514,-0.6906123137324062,0.5024644444540561
-0.4660126980442823,0.16445280042929417,0.7625335341888041,0.006055352956560158,0.15098318164568764,-0.8123452953785008,0.5199666338985197
-0.44973275441874433,0.21181535533627807,0.783536662073221,0.0056395938713276255,0.17310183435309648,-0.8164497309487,0.5956733348923519
-0.38058217879528683,0.16067093623772516,0.5708632807419245,0.023159911250190183,0.16742442637569227,-0.6195398850825021,0.4334215901944182
-0.47673524412656076,0.16309795674901154,0.6473218139622152,0.00861762476601703,0.14806329074842606,-0.7169766045340712,0.42064248180057806
-0.36872483250891613,0.14842529569969576,0.6954486766900856,0.004810478318544177,0.16707258530287802,-0.7174162693874271,0.5132658770610874
-0.36606199047884536,0.17991375652221864,0.7595622458022532,0.015192660624236647,0.1593501431706609,-0.7738339233607426,0.6039289281013754
-0.45199773086756195,0.15612652982947406,0.6058191594570111,0.013519425277364673,0.1686205197994756,-0.6729705234464208,0.40476770747841617
-0.46201047720906907,0.18587495999224707,0.5654910165981655,0.0035095761943144134,0.16621509176631666,-0.6329296489324145,0.38417091853229207
-0.40501408503187036,0.23554575487479382,0.7908853765309768,0.014160804722378394,0.17281964492642243,-0.8069528583664421,0.6591250364536244
-0.372794688422876,0.20626838608715772,0.6730055827271283,0.025553466324210756,0.16967031538208013,-0.7010067517863972,0.5660734638921995
-0.43676124010730244,0.1504918532879802,0.6814398191494737,0.005290389581339659,0.15200348453836243,-0.7317333002063219,0.458985004080797
-0.38683463790801315,0.2407877535441916,0.6798242991420717,0.007037176112838436,0.1489699161252562,-0.7006008510140308,0.5738777647469815
-0.4577697679046342,0.1431981986281645,0.7288322812215385,0.020347842468240653,0.17963863974928296,-0.7870172049856022,0.4971265405852215
-0.35919179729410156,0.1711877063941863,0.7617004471544171,0.02768415346741642,0.14701069540934558,-0.7810545435088903,0.6104335735637535
-0.44494121171355405,0.240219549875084,0.6279074132142873,0.012407349456849626,0.17203885284155698,-0.6776848903334193,0.5053082636284671
-0.41741509495531665,0.21331645214510245,0.7501773452912245,0.02682626909540368,0.17506805741652126,-0.7846095511019086,0.6097668078153419
-0.4208721607403159,0.20440508413050115,0.756246612422354,-5.291174416254011e-06,0.1703749820645668,-0.7802839535524153,0.5788198015052783
-0.44999090856883794,0.1456560003387284,0.6122820382442727,0.018516114827626617,0.17777156404083053,-0.6809073009060191,0.40796063385844566
-0.39366809051567586,0.2277053049514007,0.6423350283226265,0.02623920344753418,0.16457110282654824,-0.6797941303819983,0.54793280481494
-0.40562784714028854,0.1418327700398166,0.6372689020285905,0.020250027802324065,0.16266250056486115,-0.6886541863388077,0.4503310755037305
-0.34789686072070325,0.1703888594837083,0.806614641660404,0.023265335342630318,0.15543068273790964,-0.813595894956265,0.6507787076407047
-0.4310404563745403,0.13746802577554004,0.5883422280269771,0.0175308117925072,0.18308341161162772,-0.6530505307883965,0.39292773973425166
-0.4382775045401424,0.1462938672874124,0.5972171440389161,0.017540437620459558,0.17823895724850292,-0.6627381996591684,0.4028379448043961
-0.40549477626933106,0.22022712596386404,0.7081349074968948,-0.007413337073923588,0.1525058580257448,-0.7281562434649557,0.553642077996582
-0.3936423247210652,0.16412231013373327,0.7654956430554941,-0.0027442090664687078,0.1843635598930893,-0.7812189146146578,0.5660161899281495
-0.3425846909744315,0.18968573995142118,0.8033843025318993,0.014592137131712622,0.18195443517291943,-0.8001356202932404,0.667334502027825
-0.3343092444284098,0.24891606324467497,0.8073616529167587,0.00859826906294032,0.174037340828371,-0.7904306058352286,0.7238713987836549
-0.32638270168019656,0.15283029421403865,0.7022787314751683,0.004799269280895056,0.1552331977562131,-0.7078458914434718,0.546521480218964
-0.40950832205852616,0.2588659956835354,0.6132977212709138,0.017064708845401084,0.17585047668658002,-0.6509887269140061,0.5378912498400573
-0.38795069409748834,0.26239544796151404,0.6475403887911775,0.02097421477205639,0.15893152958864226,-0.6755645037032845,0.5820982293163497
-0.42018891753063337,0.18092928387894452,0.7414244807526542,-0.007448852949508544,0.1871461988320791,-0.7654237313832941,0.5421790637485511
-0.39133990570780447,0.249346659962398,0.7799770699298579,0.0019885734808502108,0.17470732718940757,-0.7846156187207342,0.6610129818414868
-0.3487970828042451,0.2239314925620221,0.7933172526436092,0.000605082970256364,0.15639276505049818,-0.7845117588668591,0.6691398536566315
-0.37172024415055344,0.2126772378057433,0.602152254725274,-0.013602730306467527,0.1590020129598474,-0.6202353095868903,0.4775864070724128
-0.32935889172331123,0.24620295139118054,0.8041675350105244,-0.0054415685141445645,0.1463641190235294,-0.7817167064546049,0.7030884545661027
-0.36979329228394786,0.2430133809509106,0.6497316947021609,0.011130890915093039,0.15081213783915642,-0.6693058293651981,0.5662886550297701
-0.41704668450688825,0.20876625818248268,0.7454803521849972,-0.003125948256136816,0.16385983839856327,-0.767876741123024,0.5723182061331411
-0.32250195118436403,0.26087519176101354,0.7757855145083109,0.0058957987184684625,0.15561054026473015,-0.7568826306997408,0.7103952184271698
-0.4265245338652834,0.19722254115934587,0.6630961549246058,0.003896081697558885,0.18329288666809992,-0.7025433016663329,0.499651071851284
-0.3794225409814191,0.15109658415368615,0.5855652539787739,0.012070319245841137,0.16510319449868552,-0.6282850914274086,0.42649915009266387
-0.33520145129809426,0.24143252011878544,0.6959650458010542,-0.01564560218820314,0.1739550910365314,-0.6828462311006962,0.604244233624291
-0.3723748111718498,0.2594304698914318,0.6844667461085961,-0.007325330605644552,0.14570407920340367,-0.6903274634842633,0.5902443843423434
-0.4156135925986664,0.21224803165087108,0.771246272356277,0.01264646662121179,0.1827697569914862,-0.7953558205301039,0.6156938390541483
-0.30689923847533834,0.20810617872857332,0.6117298351686538,0.01387774341971885,0.15669713165461963,-0.6179145563679382,0.5456048581041577
-0.3865582123386073,0.16474057297933414,0.6372384830224187,-0.005895293182282001,0.1439771169224526,-0.667681698316242,0.455726055283694
-0.348618179309436,0.16036912458518585,0.8157811470801998,-0.008474723538181085,0.17881856278359118,-0.806678274387468,0.6245934017211493
-0.39835057806043767,0.2577019502214989,0.7061610079811139,0.008805282959629365,0.14727690813991423,-0.7266957228490549,0.6050933642753307
-0.40876016497859763,0.16808741911841374,0.5823104766929861,0.008077013428345575,0.18115915056199086,-0.6310742630683639,0.42144478756787884
-0.38430068381441457,0.155876721278895,0.7120912011375036,-0.020886680631340113,0.14680524669594713,-0.7264336110839713,0.49633301827354936
-0.36554013334761937,0.26825465053779035,0.5877613239891128,-0.00451554608301154,0.1771277129309695,-0.6007334809743161,0.5338870986941581
-0.3146423303673929,0.26170425685475424,0.5714051700782786,0.011465934483596067,0.16278170941743855,-0.576731253693903,0.5574393255875992
-0.3858776802940779,0.1718372080460923,0.6126607188495001,-0.00826948727692765,0.181151057878285,-0.6409926922969671,0.4487808165136989
-0.34224958078972295,0.16701379957276533,0.6208371733276754,0.005185077068750598,0.14347835508961615,-0.6415928264217481,0.48195077489059124
-0.27810133569666895,0.16039265280657694,0.8051549799057265,-0.0011723782687460959,0.16580697496025656,-0.7753270418745488,0.6634574329826178
-0.3770183807418166,0.16910843147351862,0.812262246958178,-0.022928812837446907,0.161873892826751,-0.8076374865054684,0.5955677391524667
-0.3532710275262552,0.2570682975563643,0.5892650639949035,-0.006445482328351815,0.18045100606899606,-0.5977943422775874,0.5311986916217086
-0.3569172780505998,0.23118629615633582,0.6670192874191613,-0.026932631517108233,0.1568861993730827,-0.6630310234126726,0.5439054704041162
-0.2938114630712854,0.204417977524162,0.7741327079439534,-0.008681825430356362,0.17869039600435463,-0.7436686400288565,0.6657742501316799
-0.31222370125178905,0.17621530083526793,0.5727391366112795,-0.026486171271070925,0.1698639033569744,-0.5701976525494177,0.44716680236164763
-0.36525187053609687,0.20161046793154186,0.6290887039362394,-0.016984985379229996,0.17164943056256277,-0.6403578139800085,0.4926730403420281
-0.3808745503929518,0.22116626080903645,0.6352384387750579,0.005127809764202047,0.1656287914960864,-0.6597451236038627,0.5250476189135519
-0.2741201722665511,0.2078034386037206,0.7622761900613262,-0.01574873995658101,0.1553755088631566,-0.7239365367295943,0.660079751706674
-0.37924761216968383,0.27162377975676427,0.5655506011695498,-0.023296690707675025,0.17070060446640134,-0.5777023596991661,0.49215919141239406
-0.33681538610783884,0.2161259261554453,0.6722049357424182,-0.03070180987161057,0.17740893359727106,-0.6587309519365124,0.5474577158545539
-0.27415018787750867,0.18387039290439597,0.6864005897466267,-0.010807172784734469,0.15009123302649868,-0.6633402315845278,0.5797114317834731
-0.28678465955300125,0.1771555077104013,0.6136674690106655,-0.004551404205625635,0.17199189631998005,-0.606459399189341,0.5172428991822007
-0.2529888909222247,0.15573288881885658,0.7742912807061495,-0.00826081446049339,0.1629755578762075,-0.7364026174100066,0.6426344068931534
-0.32841306636628825,0.16993182021877665,0.5888169136764084,-0.01772892795300907,0.1754618343499669,-0.594844047490338,0.45344157715633
-0.3157297853043046,0.24024623202332146,0.5856334006597563,-0.025186018587670476,0.17650266867786327,-0.574366123656969,0.5178800014990772
-0.2827021039218489,0.23379617575484,0.6368273756767242,-0.023642971184266327,0.15132458546173586,-0.6103624785156874,0.5696219704990948
-0.2825464749105693,0.2167801408764532,0.7319376587568892,-0.01032234480845405,0.14327697804267892,-0.7027542972953925,0.6410543940016884
-0.33964802512708814,0.2626199554050051,0.7557001345761244,-0.034828947675155895,0.1591142320805768,-0.7262477429876031,0.648951135739125
-0.3507873641899389,0.23341805544872016,0.510503358373626,-0.03043643789931023,0.1638305043079496,-0.5210879053802048,0.42158777154704
-0.3316920151411042,0.1701395511072336,0.6054839609899473,-0.020614534518637446,0.14675660078670721,-0.611503253129884,0.4562627609067101
-0.32121430177418847,0.2554099187898368,0.5550164750907407,-0.03474373417001745,0.15126302389123467,-0.5450411144103302,0.48978360420715644
-0.3296316506718891,0.19352545098452742,0.6707880065272692,-0.03816779297225527,0.17183338862984285,-0.6547638843128025,0.5216463226219186
-0.3387767405461158,0.1584029050896854,0.5084612930837648,-0.006493609423747515,0.1772323074877409,-0.5349287672756777,0.3818950288480351
-0.271573891330274,0.16051117955717434,0.6056776947549459,-0.024210288375341785,0.17756750182521364,-0.5864012529518465,0.4879804651603954
-0.3203148113594433,0.2218336605708746,0.5597844858720039,-0.03743720099410902,0.1803395803182364,-0.5498897135028171,0.46664189614052076
-0.33455210641388566,0.22374557641671938,0.4965947256718209,-0.032767454418611265,0.17013427708608672,-0.5025370447772513,0.41058818720638973
-0.2203966157383287,0.1671329667474268,0.5201992372413891,-0.0078011454538922465,0.1441657802059522,-0.5016049133507224,0.4644210631152076
-0.27866794179790244,0.26337817226459836,0.6000894564224032,-0.009286406184847874,0.16114750226431693,-0.578633708623084,0.585231245944426
-0.2272340002487907,0.17816349828725037,0.5195845530739881,-0.0413159110469845,0.14032809080390396,-0.48685020734937384,0.43873314880639996
-0.32084550701378833,0.2831825677364633,0.5228386630391422,-0.02777514298583943,0.1783443710040054,-0.5141675143929256,0.5021352176313232
-0.2550765379233704,0.21828804379392497,0.6922167494170849,-0.010706572593227383,0.16204208365608003,-0.6558308062936932,0.6310459439051839
-0.31949137949625633,0.21790528228146477,0.6005780333999532,-0.01967364348930916,0.14716895534879065,-0.5966626107972096,0.5054287978676555
-0.25249327095364416,0.17704059728944715,0.5102871151598396,-0.03503092813325296,0.1368736984376913,-0.49150615112163815,0.41951228242613847
-0.2319415102247009,0.27392123035992694,0.6185996383394419,-0.015541177304260823,0.1636510815093679,-0.5728372312207647,0.6338001159863798
-0.2733360743414842,0.2758468075313214,0.534856250218161,-0.015608832938573071,0.13758580177777338,-0.5166512233189771,0.536625665952583
-0.30790044952842593,0.2629026882142746,0.6018499553819538,-0.01374302041107015,0.17156992324613082,-0.58832505036868,0.5663343631755559
-0.22596070002221127,0.25371900018268584,0.479986492733571,-0.04070591572244178,0.17042839154475192,-0.43956659656828084,0.4851811260149363
-0.24295621867397446,0.23920631511240661,0.6093854222288634,-0.03113629603530504,0.14048553097698477,-0.5680324559042512,0.5679291405143166
-0.24616838369026744,0.2443465222046612,0.5991899386337514,-0.03131495916647981,0.1402566585244965,-0.5595481890253629,0.5622943662244826
-0.2139584063756958,0.2179479305477459,0.6297018409845332,-0.024330255872934588,0.14067001568790471,-0.5809635103817111,0.5886360281274214
-0.237011804645475,0.2594878095174241,0.5719528621889627,-0.014852835851793998,0.1755374421879029,-0.5351900711391729,0.5826616475575179
-0.24880765225811385,0.19089842450744487,0.45387160760834955,-0.04128788235985627,0.15084460221993337,-0.4348477332136319,0.3864750807447344
-0.22969324818294584,0.19854929844990882,0.432090414631083,-0.02270298067935667,0.1569195257135635,-0.41575833171872656,0.4060335958445392
-0.2384321569224546,0.19671985069614023,0.5684968150485297,-0.038434991137250386,0.14232160123393728,-0.5326307667350222,0.4917342383914086
-0.28149149944986673,0.18959879253038056,0.4605560707321274,-0.0211857518412323,0.17239175218418754,-0.460839437545845,0.39336350387681335
-0.21063577758056246,0.2816022590297069,0.5822830064008674,-0.019804864495804573,0.13232351456560362,-0.5324041934126129,0.6141647144874338
-0.2643928745932224,0.21217347976358575,0.5006957136634314,-0.051095606265523244,0.16584775697414075,-0.47317973643292194,0.42889844178672937
-0.19443251944856738,0.20842827917864967,0.5366939385945555,-0.04318700964331079,0.15400016817434745,-0.4835997454542214,0.5023839918254227
-0.16408617331835582,0.18873039897233498,0.5204348003856598,-0.035600659910886234,0.14644731559174573,-0.46471271210516035,0.4948583461167352
-0.2666344110649186,0.18605719975454946,0.550971714584474,-0.03240575515913688,0.14765966837660754,-0.5316606041713372,0.4567925494654467
-0.20770888840591212,0.272792220041119,0.5551538751190762,-0.04348984560262432,0.15749725215014515,-0.4957574699066335,0.569731110651685
-0.16144471411519432,0.19473995357849452,0.524309543013799,-0.021464985504247715,0.14652887521236216,-0.4728901693219511,0.5180985041964685
-0.16416204560013536,0.272166220275137,0.42166045028666377,-0.022057698922888704,0.13120451696786475,-0.3744976462523388,0.5019664144893073
-0.27210531074205735,0.178804296314156,0.5608844148851554,-0.04169651923221064,0.14253755144046457,-0.539434224531325,0.4450979264929456
-0.20879682627216622,0.2878483832504824,0.5613441092739746,-0.03103806602632092,0.16225636560690332,-0.5050137225094699,0.6004718912028056
-0.24386094281947865,0.22879497848038322,0.5620148186256613,-0.03335942802690138,0.12936579041551094,-0.5280550398148383,0.5149301669658982
-0.21731682121583903,0.17703019375512533,0.42555013924425894,-0.04750213163545886,0.14855583870069056,-0.39735560224984484,0.36395593354659694
-0.20787386319916842,0.2165660480407051,0.30904425157550963,-0.045866887419629306,0.1586645362550477,-0.2864115743205116,0.31624330095187514
-0.18026156937721957,0.2737757368100436,0.4700000261114569,-0.03579650540624071,0.1622146810740042,-0.41392291751347843,0.5268008984077046
-0.23916986626600745,0.1737619351322709,0.3702728998983615,-0.04916213930757411,0.1346224574642217,-0.3578222862461085,0.29819237917938857
-0.1677255421777996,0.2045822933494568,0.3110424355428778,-0.032009567337619685,0.139440196330235,-0.28263451064678535,0.3399232109391132
-0.1948405048366538,0.22172472761954823,0.2900814364792986,-0.046177052510285595,0.1277422285690763,-0.26643520034982143,0.306840647984351
-0.19108115432640735,0.19319593616862973,0.297609293710473,-0.04980946584736231,0.14347323591918354,-0.2725397209778107,0.2886821709720842
-0.13298586242017557,0.27166612783405464,0.4297036886386796,-0.051359075851704544,0.15486856937266585,-0.3544850876179889,0.5057701620951962
-0.1230683299035176,0.2932888132759707,0.395954010611784,-0.04401953175887561,0.15414479996636285,-0.32177240363509324,0.5113434233330785
-0.1552939304184343,0.21803930510339592,0.41137637832495677,-0.05857517067523295,0.1644785160536907,-0.34984551561206245,0.42255977392252686
-0.18979693703289255,0.2473172330989234,0.36721903300846903,-0.06115285156710018,0.14112794892674332,-0.3207481298652932,0.3855140928961379
-0.23164153260660714,0.21444180916422168,0.3566129270121746,-0.03067746560220413,0.15604300469178264,-0.3445664461500382,0.3512416209151497
-0.21904929917120872,0.27179855701287564,0.25799769790342875,-0.048565206368978854,0.14444647795510593,-0.23831601274829012,0.3141739447410529
-0.2178225478420723,0.2944687960500119,0.2472127743324214,-0.049782432124223924,0.15927255529860038,-0.22367877606321407,0.3294978572803789
-0.1663644190623718,0.21116764098582733,0.25739078487706907,-0.05777118176155313,0.13644534125070926,-0.22245777876703512,0.2795059521013343
-0.1231927993841447,0.20729249129698957,0.2677435056389841,-0.029536262437458757,0.14767526056715083,-0.22815426337063732,0.3390205419439544
-0.1211488241434366,0.23963127884954735,0.22986187473807124,-0.04438569438183375,0.12508662200395773,-0.1846826955379981,0.32152527349379734
-0.2030985271607791,0.20187092513348912,0.34766466543217894,-0.03690475919780998,0.14215271542172375,-0.3258666297227049,0.3412553070344101
-0.10583201386205705,0.2051019324678544,0.3032483943231076,-0.03340409210810719,0.1581896628000593,-0.2504573079467345,0.37516307857610054
-0.17913112538533169,0.20248609622768943,0.26437929886633715,-0.06063350598351276,0.1525114230020217,-0.2319669369231472,0.27001374408296397
-0.1691276725646259,0.19931536501951772,0.4138772555028276,-0.043243322240945174,0.15290112401895659,-0.3677411488583395,0.409954949089453
-0.0851712125414359,0.2546016808167302,0.17421777751272136,-0.04186816175866885,0.12114050150558277,-0.12190273424494799,0.3142234146218127
-0.20351264269099503,0.2833365827447485,0.3422601710297472,-0.05730799179956361,0.12086270171124947,-0.3025420396156479,0.3896415904792833
-0.16383936566682816,0.2674748888072028,0.22645641076504375,-0.04876915042747775,0.15199246853381454,-0.18988524136643747,0.32022271629896354
-0.16929213649624225,0.20345515097510267,0.18303028370964197,-0.06757930231013955,0.15000483616015947,-0.15380619312441113,0.20439963456374938
-0.10681011485046037,0.20581819604165458,0.2246197147027709,-0.03435034651431385,0.13707716657465832,-0.1829820593960223,0.306256265380018
-0.18093000462487457,0.1954727512701249,0.13970317228746085,-0.04989721097009235,0.122496793587242,-0.13158763397707657,0.16484603804783296
-0.16027406746461498,0.23949545267499092,0.26617697744020685,-0.055379708933089675,0.12437861047948906,-0.22613066900389703,0.31641762691652403
-0.16999682102743,0.22923363268378424,0.21912145546347866,-0.05576667925511101,0.14548727493440733,-0.18810717382596773,0.26698448130948205
-0.10931013631124212,0.24124702362093692,0.26516844629201547,-0.06206342246126906,0.1292250929248244,-0.20243261689573858,0.3437294093954022
-0.1712688291836689,0.21249379899504325,0.2098538821313342,-0.03571692151773926,0.1268934952668657,-0.19344712616713555,0.2572608481507473
-0.0725380629777335,0.1921290055382362,0.18985157639303052,-0.05977275558474574,0.1153865598371687,-0.1313147432411029,0.2587774624074183
-0.09086249373765029,0.30071552933315004,0.25290741417914436,-0.0678127950828377,0.12932679814975934,-0.17415201414857123,0.3956068085202146
-0.12843390738557717,0.2421574701585073,0.10083926322785079,-0.040693700615066,0.12779034475761095,-0.07549882865034502,0.2190309423114597
-0.13724676258834112,0.29429584528255065,0.2352897732068236,-0.05995739706757651,0.1341286463080905,-0.18023930631473958,0.35485559495790714
-0.10293757223788377,0.27269960007605265,0.2942938859238089,-0.049231197174542565,0.11724827851927476,-0.2282628869766709,0.40967964928593953
-0.12034385735795021,0.1832080295193158,0.09521820058264312,-0.04660914060502847,0.127820939573101,-0.07265172850207828,0.15902767309627364
-0.06680104610703665,0.19369768880773436,0.2620942204788932,-0.07481888668586428,0.15217371651398473,-0.18246340517052095,0.31645710780843356
-0.07489295605214144,0.246030057968171,0.18963356631218012,-0.04463724326293943,0.11937683424019926,-0.13155265216122816,0.3221324119011161
-0.10102960445885573,0.24019296448581243,0.16667776495438344,-0.07095114996821733,0.11513642024188957,-0.11008194958740097,0.2571413236778055
-0.060101034989567655,0.21389634635699653,0.18888672228367756,-0.05897538792096993,0.1128129819603446,-0.12347082437983116,0.28620155101720707
-0.0749946579063259,0.23607963457477243,0.009907740817642688,-0.07046047538659789,0.14831922883956425,0.03884154200785005,0.15028883307703372
-0.11043918688532982,0.2027078383159504,0.009435499541298834,-0.0561480515491187,0.14319111583327593,0.014465210016072065,0.10869291800465264
-0.09354524253120791,0.2990992275443324,0.20822175685781782,-0.07602367415278398,0.1200368459559387,-0.13309379848950473,0.34685444913950225
-0.13725465947998727,0.25416262558261893,0.07695785783020227,-0.06529739062201241,0.13229980809807285,-0.044474048773374304,0.18411751190787812
-0.06238361910989549,0.2087511371277163,0.03334343584942919,-0.06898100708832176,0.14059057551134685,0.018100057476876236,0.15116388317409934
-0.036128672434957015,0.2346318533766551,0.1013508138082171,-0.06098457118306848,0.12956561039431322,-0.032779366485399884,0.2514420358197862
-0.08767769256043759,0.20166610118150008,0.03867692641298829,-0.07204322873191354,0.11848252766031789,0.002737187480073615,0.12565805550706793
-0.023451377166187178,0.30943861738419143,-0.0594711435504999,-0.07033386026976121,0.14075707603974227,0.12812254876494064,0.19312994922679477
-0.04658882528808137,0.3055856607120705,0.07823892473010328,-0.059080616085312655,0.11143477198252945,-0.009243417940770392,0.2904238978007598
-0.0833214313455272,0.29069609156574583,0.05399123783504127,-0.0688258311623694,0.14585835955334578,0.0034218478451511596,0.23277166744560554
-0.03355665564553902,0.2517749932528719,-0.0659854338970322,-0.06207006096549153,0.10691490627476875,0.11591845221885504,0.1279235790168776
-0.05155852023345437,0.2855455930218632,-0.006038820258916025,-0.06503405951164702,0.11697845414626888,0.06328382225789125,0.19628848177259214
-0.05792978688610214,0.29806908953124517,0.01720788288109518,-0.056802311694541315,0.11487950135884609,0.03819991313348978,0.22986796436051382
-0.0923382322405715,0.2615439576285268,-0.10826585720545605,-0.075081206105378,0.1377104503242617,0.14066029326714,0.061357716167232956
-0.004807209540986177,0.31021882555137126,-0.09824645317331476,-0.07004307471942837,0.13514496932579836,0.1686364694125027,0.17309943805440978
-0.052866059084215586,0.3094440398365436,0.11270937285893105,-0.07162503443552369,0.12472736555411086,-0.034440392600484,0.3094845468834731
-0.02171729025864581,0.3081087387000672,-0.08477728722228194,-0.07417635187606951,0.12978875290927905,0.1517265850061125,0.16664672168164263
-0.04107025327744927,0.19742045158671015,-0.10775887389707048,-0.06808385770919,0.10285131560388173,0.1449519214156257,0.03237114431313666
0.006393441250341496,0.30302780839336846,-0.06659647196733633,-0.05960293656260906,0.14209853794804012,0.1398047835362186,0.20987165098079064
-0.035721683557902166,0.30700910730896025,0.0413285746075821,-0.058776459988782497,0.12748948834008084,0.028455853693743496,0.2723816876153147
-0.006107758053171845,0.29661615560842314,0.05193449535692852,-0.06277823927633082,0.09983029518254129,0.028620844578919127,0.2799482573476631
-0.03276654207331526,0.21072120679111406,0.01452157735445861,-0.08525760183800014,0.12810110730119456,0.05258164265958943,0.13862519266032994
-0.06786954505760856,0.2941108269059056,-0.052996859062170325,-0.06978800798323827,0.10191607700324858,0.10053535750768515,0.1486820797494701
0.005484097042315694,0.21348473100385487,0.012747582321227255,-0.05054121357509343,0.11045981401448653,0.05133413879512472,0.19115538259776102
0.03257748979278524,0.2473725176382837,-0.15031755797483976,-0.05121001368521876,0.1340958858621738,0.21105403504476297,0.1122721152975836
0.023803041171631446,0.2585555518331591,-0.15212608241541808,-0.07598724401066892,0.12318665428790998,0.22154259633967446,0.09097452793877267
0.037369532982571736,0.2697655901932617,-0.1747059537635631,-0.07783233076935392,0.11880738677598411,0.2484384850298185,0.08896861598646429
-0.056086504081543094,0.26324011148023596,-0.1331650652485033,-0.0698073722055859,0.1326519502896854,0.17345554824981732,0.0689333553112201
-0.01647496216267123,0.25595114414748893,-0.05034852827857776,-0.07151652467402354,0.11757344678258089,0.11438242626212229,0.14874853738313368
-0.003923484471835585,0.27496493969093494,-0.15797772487435613,-0.07660991393014009,0.13417981865097617,0.21960022267457566,0.08624300366628862
0.016243504179890702,0.22288157124226277,-0.04133844253864177,-0.07667405406159802,0.11191566063185289,0.11630164158167765,0.13944989603949415
-0.032815407092510344,0.30856951240636804,-0.053691901175944134,-0.0759200438883856,0.10810237939805718,0.11953770608359265,0.17907566728988533
0.047738052634501184,0.2548469997836346,-0.26520179767183216,-0.07493780908970218,0.12241191805452048,0.3285811978092705,0.01169743084016757
-0.022136396311150747,0.23862863633493625,-0.17877449737877565,-0.0891744922437622,0.12243256427843303,0.2311047321247645,0.010260804703331145
0.013926857863037071,0.23216744432345499,-0.19299047199173056,-0.08092727667458711,0.09607867251725781,0.250366330176087,0.01683539487888204
-0.042323160076839235,0.26487826748810656,-0.2794307591209917,-0.07558895568189734,0.1202380298089027,0.3087773998722398,-0.0471810884422246
-0.010315182382658735,0.2501115406875003,-0.2236220653272558,-0.08100925312066667,0.1027944232317223,0.2710759715222446,-0.004768515218953977
0.06325540528464343,0.2947776448610876,-0.26916577723834567,-0.07794324919913569,0.12734119730736512,0.3449753405504442,0.05374315800145672
0.05924216667570516,0.25546826423236185,-0.20184646424829847,-0.084809862710773,0.1250883603120134,0.2822435369446057,0.0622116678299311
0.059467875116583975,0.26969286641426027,-0.19067264885736637,-0.07912367177698884,0.10289886543267597,0.27009119047476293,0.08505329986617183
-0.0192379607205579,0.27767587576094144,-0.3524662611927577,-0.06954218371208813,0.11214800468932118,0.3797202804027481,-0.07623199553841428
0.037298391862546965,0.2973760390277854,-0.34136819685164604,-0.08927891543521599,0.10196450144540795,0.40221805772644775,-0.03401468602391956
0.01939987644386262,0.26743529383642467,-0.3068106303681504,-0.08202771761924513,0.11883263943290524,0.35913808085471627,-0.03490591210937069
-0.02614277297869439,0.22445230749331183,-0.36202271212898135,-0.06623078210056513,0.10151919250543269,0.3760527017709232,-0.1372565360522673
0.04234106291691277,0.2989926681876195,-0.38201233068811524,-0.08213680983497644,0.1071822711561211,0.43702259707404534,-0.05462374841327221
-0.013929723372706421,0.26740952130196316,-0.22945484722299153,-0.07028041324647821,0.08683893188426298,0.2709300315558147,0.010750784262024589
0.03954680519979081,0.20581189602777997,-0.38536740471150005,-0.07118725173469301,0.10150723721753077,0.42095057226444155,-0.13743136797408642
